"cd102","103rd Congressional District","county","cntyname","fplace80","plac80nm","Wtd centroid W longitude, degrees","Wtd centroid latitude, degrees","1990 POP","cd103 to county allocation factor","county to cd103 allocation factor"
"05","06","21079","Garrard KY"," "," ",84.560937,37.634258,11579,0.019441,1 
"04","04","21081","Grant KY"," "," ",84.60213,38.672358,15737,0.00122,1 
"01","01","21083","Graves KY"," "," ",88.64859,36.738622,33550,0.001678,1 
"02","02","21085","Grayson KY"," "," ",86.310441,37.468614,21050,0.001089,1 
"05","02","21087","Green KY"," "," ",85.536402,37.262312,10371,0.033321,1 
"07","04","21089","Greenup KY"," "," ",82.808629,38.556379,36742,0.085019,1 
"02","02","21091","Hancock KY"," "," ",86.805614,37.870475,7864,0.000407,1 
"02","02","21093","Hardin KY"," "," ",85.92378,37.766887,89240,0.004617,1 
"05","05","21095","Harlan KY"," "," ",83.224674,36.868145,36574,0.003275,1 
"06","06","21097","Harrison KY"," "," ",84.312171,38.413363,16248,0.001578,1 
"02","02","21099","Hart KY"," "," ",85.881074,37.273508,14890,0.00077,1 
"01","01","21101","Henderson KY"," "," ",87.566355,37.816489,43044,0.002153,1 
"04","04","21103","Henry KY"," "," ",85.166271,38.431264,12823,0.000994,1 
"01","01","21105","Hickman KY"," "," ",88.962172,36.665974,5566,0.000278,1 
"01","01","21107","Hopkins KY"," "," ",87.523807,37.300009,46126,0.002307,1 
"05","05","21109","Jackson KY"," "," ",83.997187,37.411545,11955,0.001071,1 
"03","03","21111","Jefferson KY"," "," ",85.734765,38.201625,489395,0.034551,0.736002 
"04","02","21111","Jefferson KY"," "," ",85.656594,38.131708,48836,0.117889,0.073445 
"04","03","21111","Jefferson KY"," "," ",85.640636,38.226573,126706,0.061449,0.190553 
"05","06","21113","Jessamine KY"," "," ",84.585058,37.882826,30508,0.051222,1 
"07","05","21115","Johnson KY"," "," ",82.812678,37.828166,23248,0.038104,1 
"04","04","21117","Kenton KY"," "," ",84.546383,39.024359,142031,0.011014,1 
"07","05","21119","Knott KY"," "," ",82.936511,37.327252,17906,0.029348,1 
"05","05","21121","Knox KY"," "," ",83.906489,36.897998,29676,0.002658,1 
"02","02","21123","Larue KY"," "," ",85.723441,37.545153,11679,0.000604,1 
"05","05","21125","Laurel KY"," "," ",84.089429,37.095587,43438,0.00389,1 
"07","04","21127","Lawrence KY"," "," ",82.706366,38.107127,10359,0.02397,0.740034 
"07","05","21127","Lawrence KY"," "," ",82.63064,37.98415,3639,0.005964,0.259966 
"05","05","21129","Lee KY"," "," ",83.704798,37.587515,7422,0.000665,1 
"05","05","21131","Leslie KY"," "," ",83.377478,37.111342,13642,0.001222,1 
"05","05","21133","Letcher KY"," "," ",82.932095,37.049707,4109,0.000368,0.152185 
"07","05","21133","Letcher KY"," "," ",82.782319,37.165182,22891,0.037519,0.847815 
"07","04","21135","Lewis KY"," "," ",83.340043,38.566033,13029,0.030148,1 
"05","02","21137","Lincoln KY"," "," ",84.730177,37.393165,4326,0.013899,0.215814 
"05","06","21137","Lincoln KY"," "," ",84.648392,37.483461,15719,0.026391,0.784185 
"01","01","21139","Livingston KY"," "," ",88.35312,37.142642,9062,0.000453,1 
"01","01","21141","Logan KY"," "," ",86.875779,36.854567,24416,0.001221,1 
"01","01","21143","Lyon KY"," "," ",88.083076,37.064871,6624,0.000331,1 
"01","01","21145","McCracken KY"," "," ",88.640262,37.050732,62879,0.003145,1 
"05","05","21147","McCreary KY"," "," ",84.457814,36.717908,15603,0.001397,1 
"01","01","21149","McLean KY"," "," ",87.223563,37.511985,9628,0.000482,1 
"06","06","21151","Madison KY"," "," ",84.286023,37.702513,57508,0.005585,1 
"07","05","21153","Magoffin KY"," "," ",83.055705,37.728609,13077,0.021433,1 
"02","02","21155","Marion KY"," "," ",85.283779,37.570252,16499,0.000854,1 
"01","01","21157","Marshall KY"," "," ",88.33931,36.898816,27205,0.001361,1 
"07","05","21159","Martin KY"," "," ",82.496502,37.844504,12526,0.02053,1 
"07","04","21161","Mason KY"," "," ",83.784782,38.618289,16666,0.038564,1 
"02","02","21163","Meade KY"," "," ",86.122458,37.931612,24170,0.001251,1 
"07","05","21165","Menifee KY"," "," ",83.607518,37.936405,5092,0.008346,1 
"06","06","21167","Mercer KY"," "," ",84.848984,37.782546,19148,0.00186,1 
"05","02","21169","Metcalfe KY"," "," ",85.643247,36.993444,8963,0.028797,1 
"05","01","21171","Monroe KY"," "," ",85.729931,36.709097,11401,0.032794,1 
"06","06","21173","Montgomery KY"," "," ",83.920525,38.034769,19561,0.0019,1 
"07","05","21175","Morgan KY"," "," ",83.259499,37.913207,11648,0.019091,1 
"01","01","21177","Muhlenberg KY"," "," ",87.147744,37.236527,31318,0.001566,1 
"02","02","21179","Nelson KY"," "," ",85.469273,37.811431,29710,0.001537,1 
"06","04","21181","Nicholas KY"," "," ",84.066658,38.408917,480,0.001633,0.071375 
"06","06","21181","Nicholas KY"," "," ",84.01725,38.32134,6245,0.000607,0.928624 
"01","01","21183","Ohio KY"," "," ",86.861445,37.46177,21105,0.001056,1 
"04","04","21185","Oldham KY"," "," ",85.460365,38.373083,33263,0.002579,1 
"04","04","21187","Owen KY"," "," ",84.831792,38.527395,9035,0.000701,1 
"05","05","21189","Owsley KY"," "," ",83.683448,37.450712,5036,0.000451,1 
"04","04","21191","Pendleton KY"," "," ",84.355824,38.716572,12036,0.000933,1 
"07","05","21193","Perry KY"," "," ",83.198267,37.253814,30283,0.049634,1 
"07","05","21195","Pike KY"," "," ",82.408658,37.4618,72583,0.118965,1 
"07","06","21197","Powell KY"," "," ",83.874491,37.849477,11686,0.014682,1 
"05","05","21199","Pulaski KY"," "," ",84.609669,37.094395,49489,0.004432,1 
"06","04","21201","Robertson KY"," "," ",84.047977,38.521751,2124,0.007228,1 
"05","05","21203","Rockcastle KY"," "," ",84.342557,37.37877,14803,0.001326,1 
"07","04","21205","Rowan KY"," "," ",83.432553,38.193782,20353,0.047096,1 
"05","01","21207","Russell KY"," "," ",85.061753,37.025717,14716,0.042329,1 
"06","06","21209","Scott KY"," "," ",84.573481,38.234426,23867,0.002318,1 
"06","04","21211","Shelby KY"," "," ",85.218489,38.213512,24824,0.084473,1 
"02","01","21213","Simpson KY"," "," ",86.575032,36.731126,15145,0.010112,1 
"02","02","21215","Spencer KY"," "," ",85.348172,38.041681,6801,0.000352,1 
"05","02","21217","Taylor KY"," "," ",85.340824,37.350352,21146,0.06794,1 
"01","01","21219","Todd KY"," "," ",87.169032,36.809781,10940,0.000547,1 
"01","01","21221","Trigg KY"," "," ",87.833399,36.853596,10361,0.000518,1 
"04","04","21223","Trimble KY"," "," ",85.334968,38.627901,6090,0.000472,1 
"01","01","21225","Union KY"," "," ",87.929784,37.651434,16557,0.000828,1 
"02","02","21227","Warren KY"," "," ",86.433715,36.978577,76673,0.003967,1 
"02","02","21229","Washington KY"," "," ",85.190233,37.735047,10441,0.00054,1 
"05","05","21231","Wayne KY"," "," ",84.843727,36.829393,17468,0.001564,1 
"01","01","21233","Webster KY"," "," ",87.699567,37.489878,13955,0.000698,1 
"05","05","21235","Whitley KY"," "," ",84.133541,36.804303,33326,0.002984,1 
"07","05","21237","Wolfe KY"," "," ",83.504461,37.741388,6503,0.010659,1 
"06","06","21239","Woodford KY"," "," ",84.726511,38.0534,19955,0.001938,1 
"07","07","22001","Acadia Parish LA"," "," ",92.353173,30.272627,55882,0.006957,1 
"07","07","22003","Allen Parish LA"," "," ",92.839299,30.535464,10007,0.001246,0.47145 
"08","07","22003","Allen Parish LA"," "," ",92.700414,30.81301,11219,0.024781,0.52855 
"08","03","22005","Ascension Parish LA"," "," ",90.927798,30.213746,48214,0.288591,0.82822 
"08","04","22005","Ascension Parish LA"," "," ",90.948537,30.30554,10000,0.015621,0.17178 
"03","03","22007","Assumption Parish LA"," "," ",91.06247,29.925648,22753,0.001606,1 
"08","04","22009","Avoyelles Parish LA"," "," ",92.045984,30.953842,4768,0.007448,0.12176 
"08","06","22009","Avoyelles Parish LA"," "," ",92.06833,31.06658,34391,0.135754,0.87824 
"04","07","22011","Beauregard Parish LA"," "," ",93.284665,30.841729,15889,0.041674,0.528172 
"07","07","22011","Beauregard Parish LA"," "," ",93.31524,30.65575,14194,0.001767,0.471828 
"05","05","22013","Bienville Parish LA"," "," ",93.078801,32.394448,15979,0.001431,1 
"04","04","22015","Bossier Parish LA"," "," ",93.699415,32.770349,7866,0.00061,0.091372 
"04","05","22015","Bossier Parish LA"," "," ",93.655551,32.536419,78222,0.106368,0.908628 
"04","04","22017","Caddo Parish LA"," "," ",93.780917,32.490829,82473,0.006395,0.332213 
"04","05","22017","Caddo Parish LA"," "," ",93.808986,32.473932,165780,0.225432,0.667786 
"07","07","22019","Calcasieu Parish LA"," "," ",93.262749,30.229434,168134,0.020932,1 
"05","06","22021","Caldwell Parish LA"," "," ",92.101314,32.081915,9810,0.016471,1 
"07","07","22023","Cameron Parish LA"," "," ",93.22712,29.875926,9260,0.001153,1 
"05","06","22025","Catahoula Parish LA"," "," ",91.822768,31.686164,11065,0.018578,1 
"04","04","22027","Claiborne Parish LA"," "," ",93.041645,32.882116,12276,0.000952,0.705314 
"04","05","22027","Claiborne Parish LA"," "," ",93.032034,32.723592,5129,0.006975,0.294685 
"05","04","22029","Concordia Parish LA"," "," ",91.493734,31.604728,13212,0.008054,0.634338 
"05","06","22029","Concordia Parish LA"," "," ",91.63273,31.5743,7616,0.012787,0.365661 
"04","05","22031","De Soto Parish LA"," "," ",93.766096,32.075083,25346,0.034466,1 
"06","04","22033","East Baton Rouge Parish LA"," "," ",91.143997,30.486736,146893,0.499859,0.386454 
"06","06","22033","East Baton Rouge Parish LA"," "," ",91.073476,30.450433,212262,0.020615,0.55843 
"08","04","22033","East Baton Rouge Parish LA"," "," ",91.178812,30.531062,20950,0.032727,0.055116 
"05","04","22035","East Carroll Parish LA"," "," ",91.200328,32.771631,9709,0.005919,1 
"08","04","22037","East Feliciana Parish LA"," "," ",91.09261,30.830458,19211,0.03001,1 
"08","06","22039","Evangeline Parish LA"," "," ",92.266582,30.753427,5760,0.022737,0.173108 
"08","07","22039","Evangeline Parish LA"," "," ",92.370116,30.668267,27514,0.060775,0.826891 
"05","05","22041","Franklin Parish LA"," "," ",91.695276,32.137627,22387,0.002005,1 
"05","06","22043","Grant Parish LA"," "," ",92.571145,31.54557,17526,0.029425,1 
"03","03","22045","Iberia Parish LA"," "," ",91.803897,29.990015,68297,0.004822,1 
"08","03","22047","Iberville Parish LA"," "," ",91.17034,30.119186,1068,0.006393,0.034397 
"08","04","22047","Iberville Parish LA"," "," ",91.191819,30.232213,17653,0.027577,0.568552 
"08","06","22047","Iberville Parish LA"," "," ",91.325812,30.336753,12328,0.048663,0.39705 
"05","05","22049","Jackson Parish LA"," "," ",92.64952,32.28124,15705,0.001406,1 
"01","01","22051","Jefferson Parish LA"," "," ",90.187086,29.984139,262250,0.013117,0.58498 
"01","02","22051","Jefferson Parish LA"," "," ",90.156161,29.930347,94617,0.095589,0.211054 
"01","03","22051","Jefferson Parish LA"," "," ",90.030048,29.900324,9651,0.009506,0.021528 
"03","01","22051","Jefferson Parish LA"," "," ",90.099191,29.875659,14550,0.032543,0.032456 
"03","02","22051","Jefferson Parish LA"," "," ",90.068591,29.875957,52109,0.025725,0.116235 
"03","03","22051","Jefferson Parish LA"," "," ",90.052415,29.77231,15129,0.001068,0.033747 
"07","07","22053","Jefferson Davis Parish LA"," "," ",92.729355,30.23453,30722,0.003825,1 
"07","04","22055","Lafayette Parish LA"," "," ",92.012751,30.236501,24174,0.055937,0.146721 
"07","07","22055","Lafayette Parish LA"," "," ",92.046326,30.208027,140588,0.017503,0.853279 
"03","03","22057","Lafourche Parish LA"," "," ",90.606352,29.675444,85860,0.006062,1 
"05","06","22059","La Salle Parish LA"," "," ",92.169483,31.728957,13662,0.022938,1 
"05","04","22061","Lincoln Parish LA"," "," ",92.67852,32.527231,19973,0.012176,0.478452 
"05","05","22061","Lincoln Parish LA"," "," ",92.626117,32.565691,21772,0.00195,0.521547 
"06","01","22063","Livingston Parish LA"," "," ",90.705313,30.453389,29453,0.068488,0.417619 
"06","04","22063","Livingston Parish LA"," "," ",90.887978,30.490588,13597,0.046269,0.192794 
"06","06","22063","Livingston Parish LA"," "," ",90.938807,30.495491,27476,0.002668,0.389587 
"05","04","22065","Madison Parish LA"," "," ",91.166559,32.406882,8139,0.004962,0.653053 
"05","05","22065","Madison Parish LA"," "," ",91.23895,32.395001,4324,0.000387,0.346947 
"05","04","22067","Morehouse Parish LA"," "," ",91.86575,32.784584,14456,0.008812,0.452627 
"05","05","22067","Morehouse Parish LA"," "," ",91.895661,32.787343,17482,0.001566,0.547373 
"05","05","22069","Natchitoches Parish LA"," "," ",93.099465,31.761814,36689,0.003286,1 
"01","01","22071","Orleans Parish LA"," "," ",90.105644,30.004886,28356,0.001418,0.057061 
"01","02","22071","Orleans Parish LA"," "," ",90.089276,29.998359,1348,0.001362,0.002713 
"02","01","22071","Orleans Parish LA"," "," ",90.116447,29.937929,12619,0.008425,0.025394 
"02","02","22071","Orleans Parish LA"," "," ",90.046935,29.974948,454615,0.023522,0.914832 
"05","04","22073","Ouachita Parish LA"," "," ",92.081087,32.486267,44222,0.026958,0.311004 
"05","05","22073","Ouachita Parish LA"," "," ",92.13808,32.521169,97969,0.008773,0.688995 
"03","03","22075","Plaquemines Parish LA"," "," ",89.767575,29.593241,25575,0.001806,1 
"08","04","22077","Pointe Coupee Parish LA"," "," ",91.55184,30.773244,8065,0.012599,0.357808 
"08","06","22077","Pointe Coupee Parish LA"," "," ",91.480259,30.631818,14475,0.057138,0.642191 
"05","06","22079","Rapides Parish LA"," "," ",92.357979,31.37124,28639,0.048084,0.217694 
"08","04","22079","Rapides Parish LA"," "," ",92.422257,31.250144,23204,0.036248,0.176381 
"08","06","22079","Rapides Parish LA"," "," ",92.503306,31.266945,79713,0.314656,0.605924 
"04","05","22081","Red River Parish LA"," "," ",93.313597,32.055407,9387,0.012765,1 
"05","05","22083","Richland Parish LA"," "," ",91.699603,32.444707,20629,0.001847,1 
"04","06","22085","Sabine Parish LA"," "," ",93.556128,31.583199,22646,0.020133,1 
"03","03","22087","St. Bernard Parish LA"," "," ",89.936159,29.930085,66631,0.004704,1 
"03","03","22089","St. Charles Parish LA"," "," ",90.376484,29.940591,42437,0.002996,1 
"08","01","22091","St. Helena Parish LA"," "," ",90.629824,30.862932,2481,0.013669,0.251266 
"08","04","22091","St. Helena Parish LA"," "," ",90.711421,30.776949,7393,0.011549,0.748734 
"08","03","22093","St. James Parish LA"," "," ",90.743142,30.019238,20879,0.124974,1 
"08","03","22095","St. John the Baptist Parish LA"," "," ",90.519505,30.068451,39996,0.239401,1 
"08","04","22097","St. Landry Parish LA"," "," ",92.068319,30.585614,25336,0.039579,0.315395 
"08","06","22097","St. Landry Parish LA"," "," ",92.00112,30.551074,20271,0.080017,0.252343 
"08","07","22097","St. Landry Parish LA"," "," ",92.214482,30.461476,34724,0.076701,0.432261 
"03","03","22099","St. Martin Parish LA"," "," ",91.175403,29.805574,1392,0.000098,0.031652 
"07","04","22099","St. Martin Parish LA"," "," ",91.815187,30.124927,7853,0.018171,0.178566 
"07","07","22099","St. Martin Parish LA"," "," ",91.858374,30.252831,34733,0.004324,0.789781 
"03","03","22101","St. Mary Parish LA"," "," ",91.351255,29.743494,58086,0.004101,1 
"01","01","22103","St. Tammany Parish LA"," "," ",89.918417,30.371048,144508,0.007228,1 
"06","01","22105","Tangipahoa Parish LA"," "," ",90.453864,30.560474,65457,0.152209,0.763712 
"06","04","22105","Tangipahoa Parish LA"," "," ",90.489426,30.653051,20252,0.068915,0.236288 
"05","04","22107","Tensas Parish LA"," "," ",91.30438,31.958731,7103,0.00433,1 
"03","03","22109","Terrebonne Parish LA"," "," ",90.718154,29.581592,96982,0.006847,1 
"05","04","22111","Union Parish LA"," "," ",92.479901,32.923143,6387,0.003894,0.3087 
"05","05","22111","Union Parish LA"," "," ",92.373287,32.753465,14303,0.001281,0.6913 
"07","07","22113","Vermilion Parish LA"," "," ",92.18137,29.981116,50055,0.006232,1 
"04","06","22115","Vernon Parish LA"," "," ",93.23126,31.08956,61961,0.055086,1 
"06","01","22117","Washington Parish LA"," "," ",89.973783,30.833692,43185,0.100419,1 
"04","04","22119","Webster Parish LA"," "," ",93.445176,32.986419,7791,0.000604,0.185549 
"04","05","22119","Webster Parish LA"," "," ",93.32111,32.649756,34198,0.046503,0.814451 
"08","04","22121","West Baton Rouge Parish LA"," "," ",91.222008,30.449927,5293,0.008268,0.272568 
"08","06","22121","West Baton Rouge Parish LA"," "," ",91.273585,30.446495,14126,0.05576,0.727432 
"05","04","22123","West Carroll Parish LA"," "," ",91.34811,32.974302,1720,0.001049,0.142231 
"05","05","22123","West Carroll Parish LA"," "," ",91.442905,32.794235,10373,0.000929,0.857769 
"08","04","22125","West Feliciana Parish LA"," "," ",91.467156,30.897272,12915,0.020175,1 
"05","05","22127","Winn Parish LA"," "," ",92.702235,31.894352,7142,0.00064,0.438994 
"05","06","22127","Winn Parish LA"," "," ",92.644617,31.963581,9127,0.015324,0.561006 
"02","02","23001","Androscoggin ME"," "," ",70.201334,44.117023,105259,0.005446,1 
"02","02","23003","Aroostook ME"," "," ",68.075314,46.737462,86936,0.004498,1 
"01","01","23005","Cumberland ME"," "," ",70.291727,43.744796,243135,0.012161,1 
"02","02","23007","Franklin ME"," "," ",70.224143,44.697788,29008,0.001501,1 
"02","02","23009","Hancock ME"," "," ",68.460136,44.458973,46948,0.002429,1 
"01","01","23011","Kennebec ME"," "," ",69.744345,44.396502,115904,0.005797,1 
"01","01","23013","Knox ME"," "," ",69.154492,44.128053,36310,0.001816,1 
"01","01","23015","Lincoln ME"," "," ",69.554635,44.027255,30357,0.001518,1 
"02","02","23017","Oxford ME"," "," ",70.607939,44.308452,52602,0.002722,1 
"02","02","23019","Penobscot ME"," "," ",68.780957,44.981785,146601,0.007585,1 
"02","02","23021","Piscataquis ME"," "," ",69.265861,45.244308,18653,0.000965,1 
"01","01","23023","Sagadahoc ME"," "," ",69.868222,43.949158,33535,0.001677,1 
"02","02","23025","Somerset ME"," "," ",69.688912,44.823784,49767,0.002575,1 
"01","01","23027","Waldo ME"," "," ",69.217062,44.453442,12658,0.000633,0.383367 
"02","02","23027","Waldo ME"," "," ",68.99243,44.515135,20360,0.001053,0.616633 
"02","02","23029","Washington ME"," "," ",67.446646,44.877868,35308,0.001827,1 
"01","01","23031","York ME"," "," ",70.635894,43.4167,164587,0.008232,1 
"06","06","24001","Allegany MD"," "," ",78.826445,39.628781,74946,0.007279,1 
"04","01","24003","Anne Arundel MD"," "," ",76.562432,39.076821,239623,0.422357,0.560864 
"04","02","24003","Anne Arundel MD"," "," ",76.513591,39.112023,45283,0.109312,0.10599 
"04","03","24003","Anne Arundel MD"," "," ",76.688665,39.158206,64075,0.031075,0.149975 
"04","05","24003","Anne Arundel MD"," "," ",76.643341,38.953481,78258,0.106417,0.183171 
"02","02","24005","Baltimore MD"," "," ",76.525727,39.376438,354523,0.018343,0.512217 
"02","03","24005","Baltimore MD"," "," ",76.639277,39.39883,97401,0.113082,0.140726 
"02","07","24005","Baltimore MD"," "," ",76.825706,39.395707,19650,0.049394,0.02839 
"03","02","24005","Baltimore MD"," "," ",76.601572,39.384971,15745,0.007773,0.022748 
"03","03","24005","Baltimore MD"," "," ",76.695746,39.331678,96842,0.006837,0.139918 
"03","07","24005","Baltimore MD"," "," ",76.743058,39.294549,48704,0.053742,0.070368 
"07","03","24005","Baltimore MD"," "," ",76.729412,39.35725,18,0.000192,0.000026 
"07","07","24005","Baltimore MD"," "," ",76.740837,39.319191,59251,0.007377,0.085606 
"01","05","24009","Calvert MD"," "," ",76.55547,38.56698,51372,0.140697,1 
"01","01","24011","Caroline MD"," "," ",75.830537,38.867567,27035,0.001352,1 
"06","06","24013","Carroll MD"," "," ",76.993762,39.531527,123372,0.011982,1 
"01","01","24015","Cecil MD"," "," ",75.939642,39.613802,71347,0.003569,1 
"01","05","24017","Charles MD"," "," ",76.959246,38.573394,101154,0.27704,1 
"01","01","24019","Dorchester MD"," "," ",76.01775,38.562125,30236,0.001512,1 
